,content_type,id,text,time,type,label
184,Comment,b'gAAAAABjLvrbhKdrzBSbLQlUPLiZdx5UTA9qKqQbGygE9IeBF2MAcqUBIwcN4xiQxegzydly6J0kzr1Ajb-U3gLHvfc3JWhkL4q7jnr256ePETXOEXilhZY=',👏👏👏👍👍👍💪💪💪,2021-11-08 18:57:48,comment,Vaccines_HealthRisk
185,Comment,b'gAAAAABjLvrbK5iI92_jJanbmicVhDDT6P43vmrAugMx2BZzvXiN7jXAtkP6pk2gkBnsvNChoLRtG9kIcMKdesFhlKu84qfVX00Xqd63nAcX7Kw1wL3Io7k=',Amen. God uphold Iris.,2021-11-08 18:57:48,comment,Others
186,Comment,b'gAAAAABjLvrbNOln8AIDHrQooIheklyLr6xjxYh4omfBLidUfSf6XmJCXgLtfI8TvZJ90zgSRktN0rHRBjOPkjrV9XuZGkN87J-DNd4leM-EYY9mknIm5sc=',"The Big Pharmaceutical (Big Pharma) companies claim that their mRNA Experimental Gene Therapy (EGT) products are vaccines.  However, we must consider that these so-called 'vaccine' products were not tested rigorously on animals nor were there long-term bedside trials on human volunteers.  Please examine these points concerning the mRNA 'vaccines.'  A) They do not immunise or protect you from getting infected by COVID-19.  B) There is no guarantee that the people who take the jab will not suffer negative effects to their health or even die.  C) They do not stop the spread of COVID-19.  D) You may need to take booster jabs regularly.  The Big Pharma claims that their products are vaccines and so you cannot sue them for defective products.  Can anyone blame the unvaccinated people and punish them for not risking their lives by taking such products that may shorten their lives or even kill them?",2021-11-17 18:57:49,comment,Vaccines_Ineffective
187,Comment,b'gAAAAABjLvrbYKEIi8lWPyrJZ1JR2iNMGzopwCp1NOJUrQ6dbWt9adjs3qn6I9DlKGdLngLOfjDZ3-5jz_SalLnyBdFupLiptfcDffHe3WwUNrv_VyqYykA=',"I am 72 years old and I dont want a govt that treats me like a pariah. Banning me from shopping malls and food courts/ restaurants etc will NOT solve your self created plandemic. If it had listened to the voices of the netizens who wanted the borders shut to the covid variants very earky on we wouldnt be in this shitty state. What kind of morons are running this used to be First World Country? We need a change and put an end to this one party rule and get rid of the arrogant, self centred, highly paid jackasses who are bent on destroying the good work of the pioneer generation without whom there wouldnt have been a city state that emerged from the backwaters and rose to stellar heights and proudly flew its national flag to proclaim its independence as a nation named SINGAPORE. MAJULAH SINGAPURA. Encore.",2021-11-17 18:57:49,comment,Complaints
188,Comment,b'gAAAAABjLvrby4X7Y3so-5IyHgWo-MId_ooSZI0beoLoO7uCD2nXxiJXEOKegKD8nwdoB8uMKpQh-CuFJBEyRNN0nSTNqxPenJ4xUofkBkXLbIVMghmAKYY=',The issue is they did not use direct force to make people go for the jabs...but they have created situations which makes it very diffcult for those unvaccinated to go for their jabs...,2021-11-17 18:57:50,comment,Complaints
189,Comment,b'gAAAAABjLvrbsv40NlUyXhvwdS_FAyi4B4FN5ngGgJJuiCRnYHJgKkPgH5bT_0BRdAIQpQrfTSZ5Zxy6y2FC_hjW1kK9epm2PmPBoUMys7AqakroEeWwwpQ=',Don't want to vaccine anything happen don't ask government to support fuck lan,2021-11-24 18:57:50,comment,Complaints
190,Comment,b'gAAAAABjLvrb-FG2_rOaMn0YcI5I67oZUHpK3pe_TCTMl51-iaEcFPzJgByG3TBj1sdCifYKRpbCTrmr8_9hj4UpnlxxIHG4iKUnE1pQ3c2-826OG9T8KJo=',https:// childrenshealthd efense.org/ defender/ martin-kulldorff -jay-bhattachar ya-fauci-fooled -america/ ?itm_term=home,2021-11-08 18:57:58,comment,Vaccines_Ineffective
191,Comment,b'gAAAAABjLvrbAchgXH2Tn7p4_6Mt2Vz1G5bFuZHzaXCMp515jud27w_Q8IqBYZ7pbV1biI3nozsuVu-K496vtV-jmvU4R1cDYz2P-R6dk9azpWjVnXoXngk=',Bias against those who are UNJABBED! How pathetic we are now in .. 😞,2021-11-08 18:58:02,comment,Vaccines_Ineffective
192,Comment,b'gAAAAABjLvrbR3-L0LaV36ls5SZPb59DBAPplZL5YJDAKaKWc9Ga_4DP6-iqdA5pQTBNE289ZmjMaiKpbwcMvwAjJF9JFjbt1uxA8o7JqqPUxxulkVyBpIg=',"not a matter of being fair or not, it's idiotic tyranny",2021-11-08 18:58:02,comment,Conspiracy_Control&Manip
193,Comment,b'gAAAAABjLvrbMGjgrivePRmCuX7LpiEEuvdlFL5LJ1nlkcuhJWSxixh1z5dvyBJcRuBdOWwoKcwjGb0d_u9U_fdpqeEGLshYaJP0k2mF_Ey8nl1zGQ721wY=',Prata garment. Endemic..? No jab no job? Live w the virus? What? Only 2pax can dine in? Self quarantine? What's the direction? Totally lost.,2021-11-08 18:58:03,comment,Complaints
194,Comment,b'gAAAAABjLvrbIZC0m2GpiCV5Yc5xGhS987qMgvkuqvjwOarcsE5chqpiN46Ufr-mUX8TaLL09i468DUrrN_aCkxDi03aG71pkF3ov0hu2GtT70Izd7AYxNw=',Thank you for organising the event for all of us to express our heartfelt words on how we felt being discriminated from the society. A memorable event to remember.,2021-11-08 18:58:04,comment,Compliments
195,Comment,b'gAAAAABjLvrbJ9SbxebgT8s5uVVwVCd8JUeuaSV9nrcG9vK5t45QJ0sVSchMwNSs-G8cgbN0cvbB1uWEKVD2di5A858PybV9ZBNgnldj0KZ6yto10XjYU40=',Thank goodness!,2021-11-08 18:58:04,comment,Compliments
196,Comment,b'gAAAAABjLvrbvP6IA1O9XxVNrFOme3jOUkaybaScsp6cs8yW_q_wD72IUHzeeaXj6hGLbB3Rhb32ngAsioFxCo4a49au90UzEpcBeNBsJs8mdvkPyg6gr6w=',"The kebaya looks fake, not from Fashion Centre....",2021-11-08 18:58:04,comment,Others
197,Comment,b'gAAAAABjLvrbfEL0MQAyeCdbdgAXXX0UYFS0GpkbAtaIW1XwOVplCtft_SgIfp7BxXATU-UhmWEtcH11VORqEtOsXmoWp6wisXR1n6ocwcwFCM1vemQ0t74=',"It's thus too late to think this whole covid was nothing but an agenda. You can disagree with the conspiracies, but eventually you know they were right all along.",2021-11-08 18:58:18,comment,Conspiracy_Control&Manip
198,Comment,b'gAAAAABjLvrbDJqUJzXt3wQJvZvh6oMSiv7QvKTZ8v8JccMqMadWgVCJfuLR9tO6weW3uz5vBaavhlFqedgM3vARbg2v7GZw8NRWmqtVHhje9DJE_s5uXwo=',https:// banned.video/ watch?id=618f059 e6eb7794b57c293 4a Watch this.,2021-11-08 18:58:18,comment,Others
199,Comment,b'gAAAAABjLvrboTBKs115jbIJIvTuc5uR3ahOnM8p2TTRQmatZExIVcU1xFW-p980ACBKu_5TxnBAhwrRmjbf1j0jdD8D2lNg9TK9aKe-RP4LEKALdrAajBw=',"Yes. I agreed. I think the same as what you say. But, what can we, not the anti-vaccine can do. Even until today, when the government threaten with pay your own medical bill, if infected. I still remain adamant and not having for the jab. I don't want to be the ginnie pig. Not scientific proven where many still get infected and even die. What types of government is this. If they don't let the Delta variant to be influx into Singapore. Singaporean will be safe. But now the virus is everywhere. What can we, the Singaporean do. Just let you decide our life?",2021-11-08 18:58:18,comment,Complaints
200,Comment,b'gAAAAABjLvrbwfiTzwlcWLNGScTi7HYFRkpPYDZjWg4ODQiIxzblQgtEIDjNH-5hHs4Ptq2yrnZ4VLmdt4KgM8zsJiPh1epQKQrCqdM_dKLwJ7JG2X-AFUk=',"✌️ SCIENCE HISTORY RESEARCH PROVEN GOD HAVE INDEED CREATED THE BEST NATURAL HEALING ENVIRONMENT, HONEY, FRUITS, BODY IMMUNE SYSTEM, ETC.....  TIME N TIDE WAIT FOR NO ONE. WISE PREVENTION IS ALWAYS BETTER THAN CURE BECAUSE A SINGLE SPARK CAN START A BIG FIRE WITHOUT WARNING  WILL THE VACCINE MAKER TAKE RESPONSIBLE IF IT CAUSE INTERMITTEN SIDE EFFECTS AFTER VACCINE JAB ?🤔  MAY PEACE 🌎N EARTH peacejam.org hrw.org amnesty.org  THANK Y😷U KIND REGARDS 🌎 👨‍👩‍👦✌️🙏 🌈",2021-11-17 18:58:19,comment,AlternativeCures
201,Comment,b'gAAAAABjLvrbci9xbcPZOd7zGXWn6Nfk_xgfGLJnlSfnw0LhLhj4xOX32rgUF7GBZoziT4fX8iyRNjigVT1ToH10IO0j7tgLmyoCb-UuizEMiDhd3QnydAg=',"Kudos you! Michelle for coming out and speaking openly about this! Not everyone is as intelligent and well informed as you! I hope that your message will enlighten them! Like you, I feel that everyone should have a personal choice. I also feel that this injection( not vaccine) could be more damaging than C19 itself! The immediate side effects and the long term side effects not only on the vaccinated persons but also for the next generation if they were to give birth after the vaccination, is , daunting!!! I say it's not a vaccine because a vaccine should protect us ...like the other childhood vaccines. But in this case there's no guarantee that you will be protected even when you are vaccinated! The government should not ram this down our throats! Now, with all the question marks and unknowns surroundthis 'vaccine, a person in their right mind will not want to be injected with this!",2021-11-17 18:58:19,comment,Vaccines_HealthRisk
202,Comment,b'gAAAAABjLvrb8OmhZilq02tMAi0FG7gX1FDcsqQXCT0La5tluX6KOLrDvRWE31lz8b9MbvSasZgDJAp-hIwcwOxarEamOG2nOaBWjEobsqxySOmW7MOdXKk=',https:// www.livemint.com /news/world/ covid19-booster- shot-a-scandal- who-appeals-cou ntries-to-stop- it-116368604290 13.html,2021-11-17 18:58:20,comment,Vaccines_Ineffective
203,Comment,b'gAAAAABjLvrbV-mSNOfXW9ZJtfWYLEZL8qfvzxoFEtlFxtrctaTo9oiJue053euVv_KnyU08FiAOkoEGlquGpvVCh9EOEHBS2DWeDQPNWtnakcP4zB7CAVg=',Hmm..dun remb signing any idemnify form even for my 17 year old as I just drop her off at the centre & pick her up afterwhich. Most of my friends kids who are young adults went to the vaccine centre on their own without accompanying parents. Why is your so called friend's graduating kid so special?,2021-11-17 18:58:20,comment,Vaccines_Ineffective
204,Comment,b'gAAAAABjLvrb88_aswOgLjE0s41d4V3Bwq0ZMn6DmOTCEq-1NWQHPvz3rsXNqcOcw9bB_eKYyOEyhDTB6gsHa3KVt752uHw1cAJoFWYdqkmottQgU7MYEuw=',"Do people actually know that mRNA vaccine have been in research for many decades before implementation?  Just because you only heard of it past year does not mean its experimental. Many decades of extensive research before it actually roll out to the public.  If you claim to believe in sciences, read up on the scientif journals before spouting untrue facts claiming it is not backed by science.",2021-11-17 18:58:20,comment,Vaccines_Ineffective
205,Comment,b'gAAAAABjLvrb44yqBjsqit9dRS4kZTvKGwzC3nekA34fNAPR1TsS-7GIWMVUcdw5EcZl7RuzM3LT4LPvQ7ymK9JVKsfBP-I606oYeTkWCIbuqjZ5mcy3dWc=',Healing the Divide  Pls read ST news  https://t.me/ TheStraitsTimes/ 6576,2021-11-17 18:58:20,comment,Others
206,Comment,b'gAAAAABjLvrblO4OkzMUvHYEgbeQAB5zg4y_Lyi78tJ504meeiF4CW9BE71GYhwB4qRlVtb0g7_p7RO1y4o7cYsLRWVauRpOBfUaxlY8FZaN4CABX1TEu0I=',Do take note also about the side effects from these jabs which are similar to snake venom...dizzine ss...vomitting. ..blood clots...heart issues and also stroke...,2021-11-17 18:58:20,comment,Vaccines_HealthRisk
207,Comment,b'gAAAAABjLvrbRRf2_QfmidWgY9swc7l3NJoJnmgNNTl83NOKayC5KpAi8HMEL0S-3AduofcM3a9RFSoygV4cH705GHJK9j8RcFuW1xEooVGcwEKUgekGVIU=',Did u took the vac? And did the covid strx u ?,2021-11-17 18:58:21,comment,Vaccines_HealthRisk
208,Comment,b'gAAAAABjLvrbDbPiwBgP__BLGrMKzQKg14HL87Ci_nLmDlHXq5hL-6b13Se9uHLcQJOlOEXZbUSi5KL8UAX70rlxm-_PDv1oRgOSWSCsggJKpZVoPXnUxxc=',"Well expressed Michelle. I salute you for speaking up for those of us who wish to make informed choices instead of being coerced by a handful of snake oil selling politician quacks who are masking us with blinkers over our eyes into accepting these so called ""vaccines"" that gives no protection against this man made virus.",2021-11-17 18:58:21,comment,Conspiracy_Control&Manip
209,Comment,b'gAAAAABjLvrb1wW6_fHpPImXRmxv2REF_sJ4j4pRV6gxtHe_3ZfjsgTXBpJMycwogDIdpKxkGeiDofX7cIA0BSFkkS7qA_TmtZabf_okIs81IJ3CCii8qeY=',Our children become their lab rat. Sick!  https:// tnp.straitstimes .com/news/ singapore/ kkh-recruiting-c hildre n-aged-5-11-cov id-19-vaccinati on-trial,2021-11-17 18:58:21,comment,VirusMisinformation
210,Comment,b'gAAAAABjLvrbkS9tYGV06xoS8YsZtWZHbfwo4xldwEyRbxuqFWiTNdms66EOQ7RJ9kZBfotAeGfXarm3HZkNKAt1FH3JDnyFNOvA6aiQpZE4jCOid6ePccY=',Yes,2021-11-17 18:58:21,comment,Compliments
211,Comment,b'gAAAAABjLvrbrH_hBFUvXhjN0jA7k_2dlqdVnXKseYpom4XtCI2zYOAN0uXgkYacAzwEOP2jsQMIqfMoy41yuX4J1F_aTO4RbFJV0y6jCVtjF52ZVVjxwpc=',今时今日，已经有很多世界上最有 权威的医学专家指出疫苗只能抵抗 指定的病毒，研制之时是特别针对 某种病毒量身定制的。病毒不断地 变种所以疫苗面临变体的新病毒是 完全不能发挥作用的。这是不可否 认的科学真理！  这些医学界专家还指出疫苗远远赶 不上病毒的裂变，因此疫苗是无效 的，除了会破坏人体自身的免疫力 ，还有许多化学物质的不良反应之 副作用所导致的后遗症包括血癌和 其他癌症，所以接种了疫苗不但更 糟糕，还很可能魂魄分家一命呜呼 ！  何必冒这个险，把有毒的化学药品 注射到宝贵的身体里面，要知道一 注射了就没有回头的余地！ 谨此奉劝所有尚未注射疫苗的朋友 们慎重思考，别轻举妄动为妙。  以天花来比较，因为天花没有不断 地变种，所以牛痘只需种一次就可 以一劳永逸！ 请问牛痘既然这么有效，它可以抵 抗其他的瘟疫吗？ 答案当然是不可以，因为它是特别 研制来对抗天花的。  然而，人体自身的免疫力面临所有 外来的病毒皆能辨认出来而立即发 挥其抵抗功能！ 所以提高自身免疫力才是真正的防 疫之道！ 平时注意卫生和正确与适度地养生 是非常重要的！  事到如今，我对疫情和疫苗有更深 一层的领悟，病毒是美国制造出来 的一种生化武器。甩锅嫁祸于中国 ，那些草草制造出来没有真正效力 反而对人体有害的疫苗也是源自美 国，用脑袋深深思考一番吧，这疫 苗到底有多少可信度？  仔细分析之下有两大疑点： 1 研制欠佳 2 另有阴谋  大家醒醒吧，别再相信美国的谎言 ，接种疫苗是防不了疫保不了命的 。  防疫的最佳途径就是注意卫生和勤 于养生，吸收足够的营养以强身健 体、提高自身免疫力，是最有效的 防疫保命之道！  笔者坚持不接种疫苗正是清楚了解 其中的真像。  希望世界各国的领导立即醒悟，别 再向美国采购无效又有害的疫苗不 但被割了韭菜还祸殃人民！,2021-11-17 18:58:21,comment,Others
212,Comment,b'gAAAAABjLvrb9eLSXN4HH2CNDq_YzS5mwOCYO64WRHaBqO1a7BtzsC-o-wEU2uuXdR2pWqmWKJowow_DBpgkB_SByRQ5XR-9QUUbvZGU1_RkJD5eTzAAgM8=',Alan Long,2021-11-17 18:58:21,comment,Vaccines_HealthRisk
213,Comment,b'gAAAAABjLvrbNf3_N9BwxFU9Adn9-Z5oTtikGFljkorlOzuPdqYRYNlfQbevD-w9D58oqjEoIBQI1lqcFfrm4qTe4IHI_6TSHLBnwND93hsulBhXL6xUVIw=',https:// childrenshealthd efense.org/ defender/ kids-schools-cov id-tests-risks/,2021-11-17 18:58:21,comment,Vaccines_HealthRisk
214,Comment,b'gAAAAABjLvrbxamo0HSWGSm8MC1KYkpeN6CfN9wilNrBGnevWQXhMTHo1ivuJLfa1Q7PxwIG-GWfXq5d3F4mMukAZW_v5Ze5Fq92piJ-oSUxAf7FB98F8EM=',"Terence Tan The mRNA vaccine research may be on for many decades, however，it is not the one for covid-19.  The current poisooneous drug using for injection to prevent covid 19 has no proven record of safety and effectiveness yet ! ! !",2021-11-17 18:58:22,comment,Vaccines_HealthRisk
215,Comment,b'gAAAAABjLvrbc9x8KWBaUelVdabTFsUTT04lmYKY-Ittlo_JuZpEDi95_alv9Inl6S9qnOmk8g5k85OjbB_E-WejmQBNYciNDg9ttwORNvoZBZj_luaKwrw=',👆🏼他是於上星期二打了第3針加強针 ，—向來身体健康58岁的他，是 中西医，卫生局属下的副总监之一 。  科兴+ 㸯兴+輝㙐加強针,2021-11-17 18:58:22,comment,Others
216,Comment,b'gAAAAABjLvrbmBo_FrPvsI_kCGl9AJ-IJdS797hc_A7sZRPThV_7vF3kS3Lq2Eqk5kHt1888y_SeY-N3k909U9Xqrn368Eq8Zg1ARWq5YZB02MW93ZD1FmQ=',Well said. We should not let young kids below 15 to be guinea pigs or white nice.,2021-11-17 18:58:22,comment,Vaccines_TradSuperior
217,Comment,b'gAAAAABjLvrbX1bZy5UdSe8AK13HzrUm-koLgfjhjsEndkm9QEe5u3aefs0mcd7jLlq9GpBpzd_T6LnzaIkMcS4kusuoSooOEw5yb9xxZ9VCF7TfoeUZddQ=',Those poisonous drug using for injection to prevent covid 19 has no proven record of safety and effectiveness yet ! ! !  They have no rights to force anyone to compromise ! ! !,2021-11-17 18:58:22,comment,Vaccines_HealthRisk
218,Comment,b'gAAAAABjLvrbhnHrV9z43q_vmVlw5LsaOoFuokEt0fhbQZMTfXwKOrIJpWvqjINVmEWp821kxcnfHTMTBuEOcq0Ei-3Yqp8ECBIGZtHkbcMDg5uJRX2D7NE=',"Up to date the drugs used in covid 19 vaccines still don't have proven record for safety and effectiveness yet !  Absolute majority of covid 19 patients and those eventually died are vaccinated ! So, there are proven records of unsafe and not effective !",2021-11-24 18:58:22,comment,Vaccines_HealthRisk
219,Comment,b'gAAAAABjLvrbTRQlSxBi1gy2uK3WUyb3BqJpV0d_muR1HOQPv-KWgihhtv7iKycbyhsICTa6COayAapxZYrbS5cSrcrFSWfuClI19hRSAdlLtRX1qtIfqus=',Listen to what a professor says,2021-11-24 18:58:23,comment,AlternativeCures
220,Comment,b'gAAAAABjLvrbvY346wlrYFz7R8sXjTkcLNAEyKD7S4faMJcQWBlQ5plKnmV1lvYUwxPPD3zABW8MIVBArcnH4sqDjpEVP6NQAKGhkDpWC-ZXmOZCBq9MmHA=',"Well spoken and clearly articulate on behalf of many who are affected but because of the presence of many IBs throwing out the usual conspiracy theorists and ""false information"" against you when it doesn't lined up with what he is told to propagate. Let's not be heavily coerced to keep on jabbing ourselves and our very young children with the experimental vaccine and used as guinea pigs. All the vaccine injury and side effects from this experimental vaccine are documented worldwide despite them denying and claiming conspiracy theorists.",2021-11-08 18:58:24,comment,Conspiracy_Control&Manip
221,Comment,b'gAAAAABjLvrbXdCGkRrORxMUhwGdw97ACWh28N5dwtFaieymhEdREJ3LGtG4hwbWLUYire0uw2LKyZ_pHSBfIW9kRdUmIzdfYdcRw5EmMuuzbUWMBuQiFbc=',Go for sinovac ONLY. For our future generation. Say No to any vaccine with mRNA. Period.,2021-11-08 18:58:25,comment,Vaccines_TradSuperior
222,Comment,b'gAAAAABjLvrbh9Q5b3aOim-cVlxj5Q5_UagBpUlx4BVNBRXCsOt_EbqPYcdJdy5Ccxx69kIR1J2TikrxS0dOGx3r-wHwaZDnS-5RzQICQINk-pkj0AUcd_Q=',Michelle thks for yr brave courage in voicing out the cries of those who suffered under the vaccine mandate. God bless all mankind. Everyday I pray that everything will turn out well for Singapore.,2021-11-08 18:58:25,comment,Compliments
223,Comment,b'gAAAAABjLvrb8IMOFReb7pDq3UDlF0YYE-B0Au4o-Ba5KlN1T-Bu6gJTAYOtTYeZMKKPLMovmEq4S7Rs7roGWPEIbRL__Qe5K5rcZsaXrK_USGZkfV8gpX0=',It doesn't prevent transmission Jesus... How many times must tell you ...,2021-11-08 18:58:26,comment,VirusMisinformation
224,Comment,b'gAAAAABjLvrbTkxRPiwMJ1OpjOb6-NKS-jBQQT0PGf5ipRTFMcDfiY5qmYcOk2-0XHISrU9dUDlXf3qMYIRaEW-Y7Wd-WRg8Ty8Dzgs_f6JQHZ0goexnpfc=',"Somehow no matter what the koyok sellers push -,MRNA is experimental technology - I still prefer and trust the older - tried and trusted technology",2021-11-08 18:58:26,comment,Vaccines_TradSuperior
225,Comment,b'gAAAAABjLvrbJ3TBKiUkGiDa72I1MHXulIPHP7zXd-vxkMCOb1Ug6qvHv2tJGxEMHmRRomPLV3N9MnGSrfooGDyljvG9U1q-0DB1-WPuC49FwC4aXslzlW4=',https:// youtu.be/ cuA9hfR3jFo,2021-11-08 18:58:27,comment,Vaccines_HealthRisk
226,Comment,b'gAAAAABjLvrbr8g3oUhdkKmd5mDE8FZ4jiShgLZWDzZTVrnZoVvaeFkB0teIlxbHgYf8BqXEu9DrJRghM4AFU4um8gHYjTW4yvSGFHU1vaEpAkX3XXoWABk=',https:// youtu.be/ QabAtYBnqro,2021-11-08 18:58:27,comment,Vaccines_HealthRisk
227,Comment,b'gAAAAABjLvrbthP-IZMWn_lHijdkLLBwchaLJCyRsYpwQSwZpllEp_hp4zNTt7gcVFxnCi3dYTTU4VFbLcFhOlNzg1aZ5p8OmudmMJPRFjnX71RI0D1yZ-8=',"There is this Awesome, Great and Mighty Creator of all things that ensure Righteousness, Justice, Equality and the Truth will be maintained, Amen! Real gold isn't afraid of fire, right? May the Awesome, Great and Mighty Creator of all things bless you and many Others to become SUPER rich and courageous knights championing Righteousness, Justice, Equality and the Truth, Amen!",2021-11-08 18:58:27,comment,Compliments
228,Comment,b'gAAAAABjLvrblDQGZYKIJnK0qeZat5tbddLOGvmxqVvswl3ME4CA5XULFdvCU9PsRRSHVbWJIIOJggaT702x2zrCB2xmjyZafr48A1m9CKd5dihFyiM-BTc=',61.24% loves this kinda of dictatorship !!! You should ask who you voted for first !!!,2021-11-08 18:58:28,comment,Complaints
229,Comment,b'gAAAAABjLvrb-fKsuoI71KKveA8eWqH4UMjn82YQchA7UanUHwt0yuOsYkU1evqdv0yzq9yMtIBfBcooMqHcFpLAoHYQ9UQHMFDr2qWcFiC-yw7yxXU41Ts=',I have no concerns lei. I got 2 kids. lol,2021-11-08 18:58:28,comment,Others
230,Comment,b'gAAAAABjLvrbVK0gsqL4F5PVUgahsSAbce6Umh3EJsFZM5AaAozn-0rBpdqhEBkrZuSjTPy_QCZJEvAkr44-CjVzXAhqk0UEyBPCm2TVoYl09WTZEzVajWE=',"Well said. MOH should make review and consider citizens views. Do not treat these voices you would as 'Opposition', which PAP have 50 years experience. Population is better educated and better informed. Thanks to social media.",2021-11-08 18:58:28,comment,Compliments
